SSP4 Socioeconomic Scenario Data (2005-2300),,,,,,,,
,,,,,,,,
Notes:,(1) Linearly interpolated between decadal SSP data until 2100.,,,,,,,
,(2) Data from 2100-2300 is extrapolated.,,,,,,,
,(3) Raw data downloaded from: https://tntcat.iiasa.ac.at/SspDb/dsd?Action=htmlpage&page=20 ,,,,,,,
,,,,,,,,
Units:,population: millions of people,,,,,,,
,pc_gdp: billions $ / millions of people,,,,,,,
,energy_intensity: EJ / billions $,,,,,,,
,carbon_intensity: GtC / EJ,,,,,,,
,,,,,,,,
Solow Parameters:,alpha,0.3,,,,,,
,savings,0.22,,,,,,
,depreciation,0.1,,,,,,
,,,,,,,,
year,population,pc_gdp,energy_intensity,carbon_intensity,gdp,capital,investment,tfp
2010,6895.882,9.706811026,0.007598528,0.017505553,66937.02343,135000,14726.14515,3.976979851
2011,6968.9291,10.04504597,0.007477568,0.017414425,70003.21317,136226.1452,15400.7069,4.117405139
2012,7041.9762,10.38328091,0.007356609,0.017340503,73118.81705,138004.2375,16086.13975,4.252802777
2013,7115.0233,10.72151585,0.007235649,0.017282846,76283.83508,140289.9535,16782.44372,4.383299223
2014,7188.0704,11.0597508,0.007114689,0.017240667,79498.26736,143043.4019,17489.61882,4.509087771
2015,7261.1175,11.39798574,0.006993729,0.017213313,82762.11372,146228.6805,18207.66502,4.630409285
2016,7334.1646,11.73622068,0.006872769,0.017200253,86075.37425,149813.4775,18936.58233,4.747535243
2017,7407.2117,12.07445562,0.00675181,0.017201063,89438.04894,153768.7121,19676.37077,4.860753456
2018,7480.2588,12.41269057,0.00663085,0.017215415,92850.13787,158068.2116,20427.03033,4.970356668
2019,7553.3059,12.75092551,0.00650989,0.01724307,96311.64089,162688.4208,21188.56099,5.076633808
2020,7626.353,13.08916045,0.00638893,0.017283872,99822.55807,167608.1397,21960.96277,5.179863683
2021,7689.5742,13.49063976,0.006293473,0.017187877,103737.2754,172808.2885,22822.2006,5.303149402
2022,7752.7954,13.89211907,0.006198016,0.017107307,107702.7568,178349.6603,23694.6065,5.422808997
2023,7816.0166,14.29359838,0.006102559,0.017041376,111719.0022,184209.3007,24578.18049,5.539157971
2024,7879.2378,14.69507769,0.006007102,0.016989413,115786.0116,190366.5512,25472.92255,5.652491999
2025,7942.459,15.096557,0.005911645,0.016950851,119903.785,196802.8186,26378.8327,5.763084818
2026,8005.6802,15.49803631,0.005816188,0.016925214,124072.3224,203501.3694,27295.91093,5.871187425
2027,8068.9014,15.89951562,0.005720731,0.01691211,128291.6238,210447.1434,28224.15725,5.977028212
2028,8132.1226,16.30099493,0.005625274,0.016911221,132561.6893,217626.5863,29163.57164,6.080813765
